1352853208.396,9331600,26754,-17298,1527.964,1187.844,2.520,2.624
1352853208.396,9332600,-7581,8245,1334.432,1125.828,-1.189,-1.181
1352853208.431,9315400,20360,-13862,1837.650,1005.471,2.389,2.344
1352853208.431,9330400,9971,-4585,1479.876,1295.754,2.312,2.378
1352853208.431,9331600,26699,-17262,1512.519,1231.883,2.507,2.615
1352853208.431,9332600,-7549,8202,1396.104,1228.511,-1.159,-1.155
1352853208.467,9315400,20329,-13845,1827.993,1023.069,2.401,2.362
1352853208.467,9330400,9934,-4554,1482.333,1335.152,2.381,2.377
1352853208.467,9331600,26654,-17252,1499.935,1264.882,2.530,2.660
1352853208.467,9332600,-7538,8160,1397.281,1232.827,-1.177,-1.163
1352853208.502,9315400,20306,-13838,1825.732,1033.375,2.405,2.424
1352853208.502,9330400,9934,-4531,1510.807,1161.897,2.345,2.360
1352853208.502,9331600,26611,-17167,1493.778,1174.092,2.474,2.585
1352853208.502,9332600,-7490,8109,1370.651,1285.689,-1.169,-1.096
1352853208.539,9315400,20270,-13830,1823.938,983.913,2.448,2.475
1352853208.539,9330400,9923,-4503,1533.144,1112.165,2.386,2.375
1352853208.539,9331600,26568,-17114,1486.282,1161.103,2.450,2.515
1352853208.539,9332600,-7421,8048,1446.945,1369.067,-1.063,-0.997
1352853208.576,9315400,20218,-13793,1821.654,1057.378,2.432,2.398
1352853208.576,9330400,9897,-4446,1537.104,1117.004,2.352,2.351
1352853208.576,9331600,26536,-17046,1478.865,1193.556,2.338,2.435
1352853208.576,9332600,-7370,8008,1468.980,1370.733,-0.969,-0.967
1352853208.613,9315400,20180,-13785,1817.877,1106.179,2.468,2.474
1352853208.613,9330400,9840,-4358,1540.195,1254.551,2.298,2.300
1352853208.613,9331600,26492,-16999,1466.009,1288.389,2.370,2.399
1352853208.613,9332600,-7334,7959,1478.656,1345.534,-0.932,-0.936
1352853208.647,9315400,20153,-13778,1808.684,1117.750,2.389,2.450
1352853208.647,9330400,9797,-4293,1527.748,1347.844,2.261,2.251
1352853208.647,9331600,26458,-16986,1457.661,1361.405,2.381,2.402
1352853208.647,9332600,-7303,7913,1495.883,1365.207,-0.981,-0.956
1352853208.681,9315400,20108,-13766,1798.535,1126.286,2.450,2.499
1352853208.681,9330400,9753,-4254,1514.109,1333.100,2.279,2.244
1352853208.681,9331600,26441,-16962,1451.720,1384.996,2.343,2.366
1352853208.681,9332600,-7277,7892,1505.985,1325.654,-0.942,-0.905
1352853208.715,9315400,20059,-13735,1811.939,1188.308,2.511,2.590
1352853208.715,9330400,9705,-4213,1503.728,1392.030,2.316,2.243
1352853208.715,9331600,26406,-16961,1448.233,1298.009,2.392,2.383
1352853208.715,9332600,-7254,7861,1529.641,1326.980,-0.955,-0.894
1352853208.749,9315400,20019,-13714,1820.464,1201.680,2.609,2.679
1352853208.749,9330400,9665,-4166,1498.721,1455.071,2.237,2.216
1352853208.749,9331600,26369,-16956,1443.948,1235.990,2.426,2.396
1352853208.749,9332600,-7219,7839,1529.033,1313.603,-0.836,-0.850
1352853208.785,9315400,19946,-13678,1812.620,1344.958,2.583,2.667
1352853208.785,9330400,9598,-4091,1514.010,1453.546,2.211,2.214
1352853208.785,9331600,26323,-16960,1438.345,1199.233,2.470,2.462
1352853208.785,9332600,-7178,7808,1514.800,1255.430,-0.794,-0.792
1352853208.820,9315400,19904,-13656,1807.677,1292.962,2.615,2.625
1352853208.820,9330400,9554,-4044,1513.558,1403.378,2.219,2.257
1352853208.820,9331600,26278,-16964,1433.505,1154.336,2.430,2.500
1352853208.820,9332600,-7133,7789,1522.487,1268.557,-0.797,-0.752
1352853208.855,9315400,19881,-13641,1820.776,1233.752,2.607,2.630
1352853208.855,9330400,9521,-4034,1525.267,1361.517,2.235,2.287
1352853208.855,9331600,26223,-16944,1444.616,1132.120,2.453,2.552
1352853208.855,9332600,-7100,7755,1351.473,1296.893,-0.802,-0.798
1352853208.896,9315400,19833,-13620,1829.277,1203.208,2.630,2.704
1352853208.896,9330400,9459,-3998,1544.710,1361.069,2.305,2.296
1352853208.896,9331600,26157,-16940,1441.934,1090.165,2.511,2.520
1352853208.896,9332600,-7067,7709,1302.727,1286.580,-0.818,-0.800
1352853208.932,9315400,19809,-13617,1829.147,1142.101,2.632,2.771
1352853208.932,9330400,9411,-3962,1543.816,1360.327,2.318,2.316
1352853208.932,9331600,26103,-16937,1438.567,1044.604,2.503,2.509
1352853208.932,9332600,-7044,7681,1254.752,1185.769,-0.842,-0.807
1352853208.967,9315400,19785,-13610,1825.205,1103.787,2.658,2.735
1352853208.967,9330400,9388,-3926,1562.374,1323.154,2.267,2.308
1352853208.967,9331600,26080,-16940,1434.278,992.286,2.462,2.505
1352853208.967,9332600,-7010,7647,1238.480,1173.360,-0.791,-0.788
1352853209.003,9315400,19745,-13589,1820.979,1099.392,2.679,2.688
1352853209.003,9330400,9370,-3906,1590.128,1315.822,2.261,2.306
1352853209.003,9331600,26073,-16956,1427.042,853.646,2.520,2.574
1352853209.003,9332600,-6978,7603,1230.818,1214.342,-0.849,-0.828
1352853209.038,9315400,19686,-13551,1867.795,1071.812,2.660,2.689
1352853209.038,9330400,9340,-3874,1605.418,1361.167,2.304,2.299
1352853209.038,9331600,26018,-16934,1423.404,875.049,2.583,2.564
1352853209.038,9332600,-6972,7582,1206.347,1186.308,-0.796,-0.818
1352853209.075,9315400,19619,-13516,1897.840,1128.529,2.689,2.696
1352853209.075,9330400,9276,-3786,1601.560,1407.682,2.251,2.293
1352853209.075,9331600,25985,-16929,1419.756,922.483,2.579,2.593
1352853209.075,9332600,-6980,7592,1196.568,983.281,-0.752,-0.808
1352853209.109,9315400,19573,-13495,1898.263,1106.208,2.645,2.644
1352853209.109,9330400,9275,-3807,1604.309,1240.226,2.374,2.393
1352853209.109,9331600,25925,-16905,1428.242,957.773,2.601,2.620
1352853209.109,9332600,-6999,7598,1180.674,854.625,-0.728,-0.720
1352853209.145,9315400,19590,-13481,1890.833,979.393,2.594,2.587
1352853209.145,9330400,9285,-3854,1610.080,1050.361,2.416,2.374
1352853209.145,9331600,25868,-16887,1435.657,991.262,2.672,2.667
1352853209.145,9332600,-6997,7590,1173.695,769.160,-0.787,-0.694
1352853209.180,9315400,19549,-13461,1887.173,1009.308,2.570,2.580
1352853209.180,9330400,9251,-3829,1606.434,1084.388,2.454,2.353
1352853209.180,9331600,25796,-16887,1447.086,995.293,2.744,2.787
1352853209.180,9332600,-6991,7580,1170.650,719.233,-0.782,-0.666
1352853209.216,9315400,19495,-13463,1883.735,1044.662,2.640,2.663
1352853209.216,9330400,9209,-3811,1605.799,1110.255,2.464,2.397
1352853209.216,9331600,25736,-16880,1453.086,1050.203,2.787,2.876
1352853209.216,9332600,-6963,7561,1286.927,674.398,-0.767,-0.696
1352853209.253,9315400,19528,-13476,1873.801,876.271,2.604,2.635
1352853209.253,9330400,9202,-3818,1605.327,1064.783,2.448,2.407
1352853209.253,9331600,25682,-16863,1474.396,1119.786,2.792,2.806
1352853209.253,9332600,-6931,7549,1354.156,661.890,-0.707,-0.615
1352853209.289,9315400,19518,-13492,1867.132,713.109,2.729,2.743
1352853209.289,9330400,9157,-3773,1595.894,1127.594,2.423,2.409
1352853209.289,9331600,25651,-16849,1482.980,1053.678,2.706,2.751
1352853209.289,9332600,-6900,7524,1391.781,680.586,-0.637,-0.551
1352853209.325,9315400,19494,-13497,1858.712,705.981,2.684,2.801
1352853209.325,9330400,9138,-3756,1600.314,1099.852,2.423,2.412
1352853209.325,9331600,25588,-16835,1489.262,1095.101,2.707,2.743
1352853209.325,9332600,-6862,7499,1407.581,679.445,-0.632,-0.524
1352853209.360,9315400,19501,-13503,1851.773,644.297,2.756,2.832
1352853209.360,9330400,9113,-3731,1608.768,1094.311,2.368,2.455
1352853209.360,9331600,25550,-16810,1483.378,1029.290,2.689,2.746
1352853209.360,9332600,-6834,7479,1397.609,695.202,-0.646,-0.547
1352853209.396,9315400,19506,-13501,1845.258,621.714,2.756,2.823
1352853209.396,9330400,9115,-3730,1594.456,977.967,2.369,2.407
1352853209.396,9331600,25520,-16779,1476.362,930.784,2.663,2.754
1352853209.396,9332600,-6819,7462,1391.357,734.772,-0.617,-0.569
1352853209.432,9315400,19455,-13471,1841.470,725.100,2.708,2.826
1352853209.432,9330400,9102,-3702,1600.918,947.321,2.356,2.374
1352853209.432,9331600,25504,-16771,1467.964,837.404,2.712,2.829
1352853209.432,9332600,-6764,7426,1339.945,776.788,-0.600,-0.556
1352853209.467,9315400,19430,-13459,1836.196,761.956,2.703,2.790
1352853209.467,9330400,9091,-3673,1612.950,977.624,2.393,2.365
1352853209.467,9331600,25454,-16681,1462.018,984.313,2.527,2.700
1352853209.467,9332600,-6717,7395,1322.972,809.129,-0.597,-0.556
1352853209.503,9315400,19466,-13458,1831.579,666.492,2.643,2.823
1352853209.503,9330400,9004,-3618,1620.482,1114.346,2.436,2.410
1352853209.503,9331600,25371,-16616,1483.316,1072.985,2.596,2.749
1352853209.503,9332600,-6665,7369,1294.786,866.258,-0.597,-0.565
1352853209.538,9315400,19412,-13413,1824.580,733.360,2.562,2.703
1352853209.538,9330400,8957,-3553,1609.525,1091.053,2.380,2.408
1352853209.538,9331600,25313,-16574,1524.311,1191.199,2.622,2.757
1352853209.538,9332600,-6629,7352,1285.223,865.936,-0.571,-0.553
1352853209.572,9315400,19377,-13382,1815.633,736.121,2.631,2.695
1352853209.572,9330400,8888,-3457,1594.474,1202.957,2.389,2.355
1352853209.572,9331600,25281,-16561,1524.332,1112.924,2.630,2.835
1352853209.572,9332600,-6619,7353,1281.894,905.354,-0.615,-0.556
1352853209.606,9315400,19360,-13369,1815.571,693.955,2.587,2.719
1352853209.606,9330400,8842,-3413,1598.153,1211.800,2.377,2.393
1352853209.606,9331600,25258,-16546,1524.332,1069.057,2.642,2.854
1352853209.606,9332600,-6392,7225,1278.951,900.243,-0.534,-0.568
1352853209.645,9315400,19342,-13356,1815.571,682.607,2.594,2.777
1352853209.645,9330400,8800,-3366,1578.709,1238.788,2.350,2.400
1352853209.645,9331600,25179,-16494,1594.783,1145.847,2.643,2.731
1352853209.645,9332600,-6343,7201,1279.004,888.397,-0.420,-0.540
1352853209.678,9315400,19258,-13298,1804.960,891.022,2.733,2.846
1352853209.678,9330400,8769,-3338,1570.342,1239.036,2.326,2.411
1352853209.678,9331600,25125,-16458,1655.723,1163.805,2.695,2.697
1352853209.678,9332600,-6317,7202,1232.533,830.632,-0.363,-0.504
1352853209.714,9315400,19210,-13279,1795.867,967.546,2.768,2.823
1352853209.714,9330400,8727,-3282,1569.029,1225.683,2.286,2.352
1352853209.714,9331600,25098,-16448,1645.336,1158.676,2.647,2.731
1352853209.714,9332600,-6307,7201,1222.032,728.170,-0.354,-0.430
1352853209.750,9315400,19173,-13260,1795.473,929.350,2.728,2.909
1352853209.750,9330400,8699,-3263,1569.106,1180.487,2.276,2.351
1352853209.750,9331600,25079,-16434,1633.446,1137.986,2.675,2.716
1352853209.750,9332600,-6276,7184,1219.419,679.461,-0.379,-0.391
1352853209.784,9315400,19148,-13247,1795.473,883.292,2.685,2.887
1352853209.784,9330400,8667,-3242,1561.488,1133.228,2.277,2.339
1352853209.784,9331600,25011,-16417,1640.932,1142.554,2.703,2.747
1352853209.784,9332600,-6237,7167,1212.017,674.213,-0.395,-0.404
1352853209.821,9315400,19078,-13106,1848.926,1561.481,2.355,2.586
1352853209.821,9330400,8625,-3220,1559.246,1148.377,2.327,2.350
1352853209.821,9331600,24935,-16392,1645.155,1168.260,2.673,2.748
1352853209.821,9332600,-6201,7146,1207.604,705.986,-0.399,-0.432
1352853209.855,9315400,19032,-13057,1946.538,1651.715,2.399,2.532
1352853209.855,9330400,8606,-3194,1544.737,1208.336,2.358,2.400
1352853209.855,9331600,24900,-16388,1639.400,1133.677,2.709,2.779
1352853209.855,9332600,-6154,7144,1371.373,747.907,-0.282,-0.330
1352853209.891,9315400,19008,-13025,1939.048,1574.861,2.338,2.433
1352853209.891,9330400,8567,-3169,1544.583,1210.814,2.377,2.409
1352853209.891,9331600,24858,-16392,1632.023,1033.388,2.744,2.824
1352853209.891,9332600,-6111,7138,1440.045,779.015,-0.240,-0.247
1352853209.925,9315400,19015,-13011,1922.959,1473.297,2.204,2.354
1352853209.925,9330400,8528,-3150,1558.938,1217.434,2.417,2.427
1352853209.925,9331600,24821,-16380,1623.812,1014.152,2.775,2.838
1352853209.925,9332600,-6069,7132,1447.086,747.170,-0.164,-0.206
1352853209.961,9315400,19012,-12990,1910.035,1368.601,2.141,2.265
1352853209.961,9330400,8478,-3109,1572.434,1267.280,2.451,2.436
1352853209.961,9331600,24810,-16381,1614.025,941.713,2.801,2.899
1352853209.961,9332600,-6054,7131,1449.820,702.791,-0.169,-0.201
1352853209.996,9315400,19021,-12961,1895.081,1278.477,2.081,2.132
1352853209.996,9330400,8434,-3072,1569.857,1218.813,2.451,2.418
1352853209.996,9331600,24791,-16388,1608.415,830.073,2.876,2.957
1352853209.996,9332600,-6028,7124,1383.991,687.020,-0.159,-0.140
1352853210.030,9315400,19016,-12934,1882.675,1181.710,2.072,2.080
1352853210.030,9330400,8369,-3031,1567.297,1394.745,2.508,2.444
1352853210.030,9331600,24761,-16378,1608.867,751.302,2.799,2.930
1352853210.030,9332600,-6009,7129,1378.003,728.406,-0.046,-0.091
1352853210.063,9315400,19025,-12934,1870.203,1069.572,2.114,2.046
1352853210.063,9330400,8343,-2996,1564.501,1437.623,2.464,2.465
1352853210.063,9331600,24728,-16350,1609.288,705.491,2.720,2.810
1352853210.063,9332600,-5990,7125,1376.580,781.239,-0.062,-0.086
1352853210.099,9315400,18960,-12888,1864.037,1095.241,2.217,2.190
1352853210.099,9330400,8317,-2968,1561.580,1395.561,2.493,2.475
1352853210.099,9331600,24693,-16348,1603.479,677.061,2.897,2.912
1352853210.099,9332600,-5977,7125,1376.306,817.078,-0.072,-0.086
1352853210.134,9315400,18907,-12851,1853.661,1023.797,2.342,2.326
1352853210.134,9330400,8269,-2938,1560.025,1469.320,2.490,2.495
1352853210.134,9331600,24656,-16355,1596.109,679.979,2.934,2.962
1352853210.134,9332600,-5946,7119,1340.486,857.202,-0.063,-0.115
1352853210.169,9315400,18895,-12840,1848.158,970.946,2.262,2.286
1352853210.169,9330400,8208,-2897,1559.025,1582.050,2.409,2.448
1352853210.169,9331600,24610,-16368,1585.824,795.693,3.093,3.111
1352853210.169,9332600,-5839,7026,1333.774,1162.025,-0.636,-0.372
1352853210.203,9315400,18901,-12844,1843.549,862.262,2.214,2.221
1352853210.203,9330400,8175,-2874,1556.785,1501.725,2.424,2.467
1352853210.203,9331600,24574,-16387,1577.047,858.028,-3.074,-3.064
1352853210.203,9332600,-5751,7005,1333.818,1540.541,-0.505,-0.247
1352853210.239,9315400,18853,-12812,1827.941,881.320,2.308,2.305
1352853210.239,9330400,8126,-2820,1553.856,1520.046,2.409,2.473
1352853210.239,9331600,24545,-16349,1587.279,829.294,3.116,3.066
1352853210.239,9332600,-5690,6980,1333.859,1560.787,-0.501,-0.267
1352853210.275,9315400,18809,-12777,1811.167,879.098,2.312,2.308
1352853210.275,9330400,8096,-2749,1549.536,1553.837,2.258,2.352
1352853210.275,9331600,24498,-16322,1592.998,844.527,2.957,3.002
1352853210.275,9332600,-5622,6964,1333.936,1563.869,-0.377,-0.241
1352853210.309,9315400,18788,-12751,1794.206,855.297,2.240,2.282
1352853210.309,9330400,8064,-2713,1548.908,1543.750,2.356,2.353
1352853210.309,9331600,24420,-16209,1589.083,895.681,2.753,2.820
1352853210.309,9332600,-5584,6953,1285.839,1541.204,-0.384,-0.281
1352853210.350,9315400,18751,-12720,1788.535,898.984,2.259,2.282
1352853210.350,9330400,8041,-2667,1547.811,1486.783,2.349,2.355
1352853210.350,9331600,24364,-16183,1600.559,914.702,2.760,2.825
1352853210.350,9332600,-5521,6952,1271.564,1506.038,-0.284,-0.269
1352853210.386,9315400,18714,-12688,1782.277,927.942,2.231,2.267
1352853210.386,9330400,8009,-2619,1571.993,1520.712,2.231,2.357
1352853210.386,9331600,24297,-16142,1639.922,915.262,2.730,2.756
1352853210.386,9332600,-5475,6960,1262.176,1488.963,-0.272,-0.272
1352853210.422,9315400,18691,-12657,1782.246,923.115,2.240,2.264
1352853210.422,9330400,7952,-2602,1592.998,1518.680,2.299,2.381
1352853210.422,9331600,24261,-16137,1639.803,905.137,2.732,2.800
1352853210.422,9332600,-5429,6978,1242.566,1437.059,-0.277,-0.303
1352853210.459,9315400,18647,-12629,1774.787,981.279,2.341,2.290
1352853210.459,9330400,7920,-2578,1589.848,1474.122,2.356,2.372
1352853210.459,9331600,24227,-16124,1639.803,864.848,2.708,2.827
1352853210.459,9332600,-5403,6972,1230.876,1357.691,-0.285,-0.307
1352853210.496,9315400,18622,-12607,1766.157,961.786,2.366,2.350
1352853210.496,9330400,7914,-2539,1585.695,1444.394,2.355,2.347
1352853210.496,9331600,24173,-16066,1694.880,961.374,2.750,2.835
1352853210.496,9332600,-5391,6983,1171.636,1219.845,-0.250,-0.284
1352853210.530,9315400,18610,-12593,1757.720,971.282,2.347,2.331
1352853210.530,9330400,7879,-2533,1581.689,1457.659,2.424,2.396
1352853210.530,9331600,24140,-16033,1751.709,888.848,2.843,2.967
1352853210.530,9332600,-5402,6970,1151.859,1135.241,-0.281,-0.315
1352853210.565,9315400,18589,-12577,1748.279,1012.992,2.380,2.360
1352853210.565,9330400,7819,-2527,1584.675,1481.996,2.510,2.500
1352853210.565,9331600,24110,-16028,1750.698,854.675,2.855,2.968
1352853210.565,9332600,-5415,6959,1145.421,976.451,-0.314,-0.356
1352853210.599,9315400,18528,-12557,1739.852,1080.523,2.432,2.409
1352853210.599,9330400,7774,-2521,1587.821,1546.242,2.548,2.587
1352853210.599,9331600,24079,-16024,1750.698,831.344,2.886,3.002
1352853210.599,9332600,-5390,6947,1119.983,912.476,-0.327,-0.363
1352853210.636,9315400,18493,-12541,1730.572,1086.131,2.470,2.478
1352853210.636,9330400,7745,-2490,1588.176,1470.345,2.526,2.570
1352853210.636,9331600,24072,-16025,1738.832,886.253,2.888,2.893
1352853210.636,9332600,-5361,6937,1104.450,890.947,-0.366,-0.394
1352853210.671,9315400,18459,-12522,1725.606,1066.514,2.497,2.545
1352853210.671,9330400,7736,-2439,1580.182,1429.903,2.450,2.509
1352853210.671,9331600,24037,-16052,1726.677,960.601,2.927,2.969
1352853210.671,9332600,-5328,6916,1072.635,890.989,-0.362,-0.426
1352853210.706,9315400,18422,-12504,1720.556,1007.717,2.540,2.567
1352853210.706,9330400,7681,-2403,1573.064,1399.669,2.476,2.514
1352853210.706,9331600,24062,-16109,1686.602,714.653,2.682,2.708
1352853210.706,9332600,-5296,6899,1053.588,967.327,-0.513,-0.481
1352853210.742,9315400,18362,-12479,1712.163,981.867,2.547,2.617
1352853210.742,9330400,7638,-2375,1568.699,1406.150,2.458,2.526
1352853210.742,9331600,24067,-16084,1660.195,679.079,2.459,2.457
1352853210.742,9332600,-5265,6906,1043.742,846.341,-0.423,-0.441
1352853210.776,9315400,18309,-12458,1702.673,941.054,2.646,2.643
1352853210.776,9330400,7612,-2353,1564.038,1415.810,2.426,2.515
1352853210.776,9331600,24056,-16057,1653.477,604.986,2.388,2.344
1352853210.776,9332600,-5239,6901,1043.684,837.512,-0.402,-0.475
1352853210.809,9315400,18265,-12432,1694.299,1029.621,2.661,2.676
1352853210.809,9330400,7567,-2324,1562.714,1400.020,2.453,2.497
1352853210.809,9331600,24046,-16031,1649.093,611.807,2.255,2.279
1352853210.809,9332600,-5219,6888,1043.684,821.778,-0.374,-0.476
1352853210.842,9315400,18229,-12420,1685.425,960.772,2.694,2.703
1352853210.842,9330400,7502,-2297,1560.522,1412.720,2.462,2.456
1352853210.842,9331600,23937,-16021,1674.952,923.242,2.554,2.590
1352853210.842,9332600,-5197,6879,1043.684,785.815,-0.332,-0.470
1352853210.878,9315400,18236,-12412,1683.633,807.309,2.619,2.706
1352853210.878,9330400,7444,-2267,1560.389,1454.237,2.487,2.485
1352853210.878,9331600,24000,-15811,1648.084,824.052,1.827,1.937
1352853210.878,9332600,-5172,6866,1043.684,806.792,-0.484,-0.487
1352853210.912,9315400,18239,-12406,1679.843,860.018,2.704,2.743
1352853210.912,9330400,7401,-2226,1562.697,1487.867,2.456,2.493
1352853210.912,9331600,23992,-15767,1648.534,900.115,1.829,1.930
1352853210.912,9332600,-4859,6690,1051.032,2140.891,-0.263,0.320
1352853210.948,9315400,18203,-12365,1675.219,1054.777,2.606,2.676
1352853210.948,9330400,7386,-2204,1568.937,1444.279,2.498,2.489
1352853210.948,9331600,23980,-15736,1648.718,911.165,1.926,1.971
1352853210.948,9332600,-4734,6649,1057.608,2187.438,-0.181,0.327
1352853210.985,9315400,18158,-12314,1667.802,1229.720,2.548,2.608
1352853210.985,9330400,7347,-2175,1600.409,1437.786,2.423,2.492
1352853210.985,9331600,23956,-15711,1648.930,954.302,1.940,1.974
1352853210.985,9332600,-4641,6636,1073.815,2181.095,-0.100,0.280
1352853211.021,9315400,18109,-12290,1659.196,1236.097,2.612,2.575
1352853211.021,9330400,7341,-2159,1608.694,1331.634,2.360,2.472
1352853211.021,9331600,23892,-15745,1647.710,1017.790,2.096,2.045
1352853211.021,9332600,-4568,6623,1074.030,2066.668,-0.116,0.254
1352853211.060,9315400,18074,-12279,1659.689,1150.309,2.624,2.604
1352853211.060,9330400,7213,-2016,1609.956,1714.470,2.207,2.413
1352853211.060,9331600,23848,-15724,1646.670,1072.291,2.116,2.052
1352853211.060,9332600,-4305,6664,1153.808,2575.115,0.097,0.091
1352853211.095,9315400,18037,-12255,1659.689,1098.233,2.665,2.651
1352853211.095,9330400,7118,-1933,1602.343,1844.162,2.226,2.457
1352853211.095,9331600,23745,-15671,1644.802,1242.194,2.352,2.073
1352853211.095,9332600,-4210,6671,1286.652,2512.044,0.102,0.090
1352853211.131,9315400,18004,-12233,1659.689,1108.494,2.737,2.707
1352853211.131,9330400,7077,-1899,1603.982,1809.368,2.303,2.416
1352853211.131,9331600,23700,-15642,1643.086,1264.478,2.369,2.080
1352853211.131,9332600,-4113,6680,1321.176,2481.332,0.108,0.063
1352853211.167,9315400,17968,-12219,1659.689,1059.320,2.736,2.718
1352853211.167,9330400,7019,-1832,1585.753,1875.732,2.384,2.408
1352853211.167,9331600,23663,-15615,1641.017,1281.990,2.266,2.083
1352853211.167,9332600,-4013,6689,1332.106,2546.621,0.115,0.052
1352853211.204,9315400,17932,-12132,1653.952,1171.962,2.592,2.646
1352853211.204,9330400,6985,-1768,1563.962,1884.391,2.362,2.380
1352853211.204,9331600,23620,-15591,1638.473,1364.417,2.244,2.113
1352853211.204,9332600,-3926,6672,1340.169,2527.444,-0.002,0.012
1352853211.241,9315400,17905,-12093,1646.163,1191.885,2.558,2.579
1352853211.241,9330400,6961,-1723,1558.934,1858.462,2.364,2.342
1352853211.241,9331600,23510,-15627,1634.231,1207.759,2.948,-3.079
1352853211.241,9332600,-3843,6657,1342.701,2463.161,-0.024,-0.044
1352853211.277,9315400,17872,-12070,1646.378,1153.590,2.546,2.582
1352853211.277,9330400,6952,-1705,1563.463,1786.243,2.410,2.349
1352853211.277,9331600,23479,-15590,1632.190,1065.884,2.689,2.627
1352853211.277,9332600,-3777,6650,1373.902,2420.583,-0.044,-0.108
1352853211.313,9315400,17837,-12047,1646.378,1141.163,2.610,2.650
1352853211.313,9330400,6948,-1640,1574.295,1757.524,2.216,2.217
1352853211.313,9331600,23456,-15548,1632.222,1100.223,2.480,2.371
1352853211.313,9332600,-3748,6631,1391.214,2404.183,-0.177,-0.241
1352853211.349,9315400,17686,-11941,1664.748,1535.808,2.580,2.514
1352853211.349,9330400,6950,-1590,1560.064,1653.050,2.133,2.202
1352853211.349,9331600,23414,-15537,1638.825,1057.200,2.630,2.538
1352853211.349,9332600,-3828,6599,1396.679,1933.956,-0.414,-0.288
1352853211.386,9315400,17625,-11899,1691.066,1587.326,2.572,2.496
1352853211.386,9330400,6917,-1537,1555.088,1614.389,2.157,2.133
1352853211.386,9331600,23372,-15519,1645.291,1136.110,2.645,2.564
1352853211.386,9332600,-3763,6566,1396.814,1915.802,-0.403,-0.286
1352853211.422,9315400,17584,-11904,1745.859,1285.954,2.692,2.602
1352853211.422,9330400,6900,-1496,1549.119,1597.716,2.086,2.121
1352853211.422,9331600,23309,-15506,1643.221,1322.060,2.739,2.687
1352853211.422,9332600,-3682,6555,1444.516,2040.319,-0.296,-0.331
1352853211.459,9315400,17566,-11929,1803.600,1101.806,2.581,2.660
1352853211.459,9330400,6868,-1452,1545.343,1550.424,2.108,2.169
1352853211.459,9331600,23246,-15428,1653.891,1571.533,2.577,2.548
1352853211.459,9332600,-3624,6558,1473.569,1958.948,-0.180,-0.328
1352853211.495,9315400,17510,-11935,1826.412,1066.360,2.640,2.705
1352853211.495,9330400,6764,-1385,1539.482,1688.843,2.223,2.221
1352853211.495,9331600,23186,-15402,1657.358,1573.239,2.633,2.623
1352853211.495,9332600,-3666,6716,1505.243,1743.627,0.066,-0.073
1352853211.532,9315400,17454,-11953,1863.436,1004.196,2.767,2.869
1352853211.532,9330400,6684,-1353,1538.740,1779.523,2.261,2.267
1352853211.532,9331600,23142,-15332,1659.160,1686.514,2.500,2.508
1352853211.532,9332600,-3585,6670,1512.421,1773.287,-0.000,-0.057
1352853211.567,9315400,17394,-11885,1857.103,1072.476,2.650,2.771
1352853211.567,9330400,6591,-1320,1526.271,1798.882,2.301,2.344
1352853211.567,9331600,23087,-15324,1663.079,1640.714,2.616,2.602
1352853211.567,9332600,-3520,6656,1519.280,1792.838,-0.051,-0.050
1352853211.604,9315400,17340,-11853,1854.247,1031.929,2.669,2.751
1352853211.604,9330400,6522,-1279,1521.823,1836.525,2.321,2.369
1352853211.604,9331600,23024,-15337,1666.498,1631.750,2.670,2.682
1352853211.604,9332600,-3425,6679,1550.695,1855.963,-0.104,-0.070
1352853211.636,9315400,17285,-11818,1849.213,1072.461,2.728,2.725
1352853211.636,9330400,6465,-1263,1521.125,1826.967,2.393,2.419
1352853211.636,9331600,22963,-15319,1709.416,1759.403,2.660,2.687
1352853211.636,9332600,-3362,6668,1563.059,1805.823,-0.118,-0.092
1352853211.671,9315400,17243,-11786,1845.870,1092.141,2.689,2.637
1352853211.671,9330400,6391,-1232,1508.747,1856.959,2.401,2.476
1352853211.671,9331600,22897,-15292,1760.651,1820.211,2.609,2.645
1352853211.671,9332600,-3333,6580,1557.815,1788.016,-0.248,-0.179
1352853211.708,9315400,17184,-11751,1841.265,1266.862,2.715,2.703
1352853211.708,9330400,6352,-1190,1491.872,1795.897,2.353,2.461
1352853211.708,9331600,22822,-15244,1803.674,1961.929,2.550,2.559
1352853211.708,9332600,-3316,6478,1546.674,1845.894,-0.323,-0.215
1352853211.745,9315400,17115,-11743,1854.481,1371.162,2.708,2.739
1352853211.745,9330400,6315,-1150,1498.239,1785.202,2.378,2.457
1352853211.745,9331600,22760,-15212,1820.932,1989.199,2.547,2.584
1352853211.745,9332600,-3269,6443,1532.050,1917.604,-0.287,-0.179
1352853211.784,9315400,17064,-11740,1865.236,1354.753,2.638,2.682
1352853211.784,9330400,6270,-1104,1476.740,1748.253,2.411,2.448
1352853211.784,9331600,22687,-15190,1819.376,1998.823,2.586,2.590
1352853211.784,9332600,-3213,6430,1518.285,1955.969,-0.150,-0.154
1352853211.821,9315400,17008,-11622,1856.268,1606.704,2.402,2.647
1352853211.821,9330400,6235,-1084,1536.370,1705.194,2.477,2.488
1352853211.821,9331600,22639,-15177,1810.467,1862.203,2.629,2.616
1352853211.821,9332600,-3156,6420,1512.629,2019.890,-0.121,-0.177
1352853211.858,9315400,16963,-11549,1842.660,1690.204,2.376,2.562
